etaBins,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,17,20,23,27,30,35,40,45,57,72,90,120,150,200,300,400,550,750,1000,1500,2000,2500,3000,3500,4000,4500,5000,10000
-4.889,0.9999999987838994,0.9999999987838994,1.919447111103787,0.8474335947597241,0.8196801163232874,0.7212272501554686,0.7268992559314179,0.6431123067409257,0.6664407018501697,0.584960785434961,0.6126281426777708,0.6038379502550443,0.6212365165932491,0.5864359453144181,0.5808166075924092,0.5750925072221005,0.5725755663599152,0.5633478281793572,0.5664958437616258,0.5589724036657842,0.5532917406700932,0.5632799451501701,0.5731580745506608,0.5884134730893171,0.6152743613887912,0.0,0.9999999987838994,0.9999999987838994,0.9999999987838994,0.9999999987838994,0.9999999987838994,0.9999999987838994,0.9999999987838994,0.9999999987838994,0.9999999987838994,0.9999999987838994,0.9999999987838994,0.9999999987838994,0.9999999987838994,0.9999999987838994,0.9999999987838994,0.9999999987838994,0.0
-4.716,0.9999999987838994,0.9999999987838994,0.7880188010339544,0.9683630943565104,0.8962006622450894,0.8872325030331731,0.7701470197599146,0.7795710417660368,0.7739384443277522,0.7542165696822408,0.755884389728463,0.7401807043931277,0.7372003404807402,0.7338706425295819,0.7267978280458987,0.728490160380079,0.7386575093925558,0.7351426377115555,0.7393649998447455,0.7409752553501293,0.7496320816424502,0.7599756654167279,0.7691810394204067,0.7888482586251128,0.8104174930480716,0.8455423024783906,0.7500000003482652,0.9999999987838994,0.9999999987838994,0.9999999987838994,0.9999999987838994,0.9999999987838994,0.9999999987838994,0.9999999987838994,0.9999999987838994,0.9999999987838994,0.9999999987838994,0.9999999987838994,0.9999999987838994,0.9999999987838994,0.9999999987838994,0.9999999987838994,0.0
-4.538,0.9999999987838994,0.9999999987838994,0.7751560873853514,0.9858564123676724,0.9063694601751876,0.8641584806941802,0.8364025268657111,0.8444155934649941,0.8221836477955778,0.7850978957904625,0.8064665492481567,0.8098762734882087,0.8120388560810577,0.8017964325998698,0.7945182975888916,0.7982152331556742,0.8002003396641231,0.8076323860051327,0.815892551996287,0.8158414661844828,0.8259607158300074,0.8301765080674961,0.8471756024508178,0.8594234885572741,0.8782788378120636,0.9149262309450866,0.9785472622886052,0.9999999987838994,0.9999999987838994,0.9999999987838994,0.9999999987838994,0.9999999987838994,0.9999999987838994,0.9999999987838994,0.9999999987838994,0.9999999987838994,0.9999999987838994,0.9999999987838994,0.9999999987838994,0.9999999987838994,0.9999999987838994,0.9999999987838994,0.0
-4.363,0.9999999987838994,0.9999999987838994,1.0483259526618107,1.0704289991879083,0.9362560955047377,0.9557060699603804,0.8988551994071059,0.8885206211178542,0.8506441323206765,0.8330979108714491,0.8277122197433225,0.844516547544232,0.8326929039926211,0.8257045379279847,0.8355855729863757,0.8286821192664715,0.8306069181672038,0.8377683588559156,0.8487519472834459,0.8529443238748695,0.861699903968284,0.8737801978733498,0.8877102727282199,0.902275915128331,0.9155873435698568,0.940856647551211,0.9534319838257274,0.9385500644867039,0.9999999987838994,0.9999999987838994,0.9999999987838994,0.9999999987838994,0.9999999987838994,0.9999999987838994,0.9999999987838994,0.9999999987838994,0.9999999987838994,0.9999999987838994,0.9999999987838994,0.9999999987838994,0.9999999987838994,0.9999999987838994,0.0
-4.191,0.9999999987838994,0.9999999987838994,1.5500000000064642,0.9346847383197457,0.9747714519384524,0.9156654650824353,0.8598420271983144,0.8684919435839757,0.8743552629054672,0.863439403832361,0.8556534006231851,0.8432768493559178,0.8431249895418058,0.8403384897016534,0.846018701641186,0.8417819204243302,0.8427402627758613,0.8505952694619581,0.8579543146383819,0.8708388514747405,0.8772703491350639,0.8863964957080024,0.897393854168039,0.91410821816109,0.9285049587254872,0.9501843586145445,0.9717547011699788,0.9799143534625301,0.9999999987838994,0.9999999987838994,0.9999999987838994,0.9999999987838994,0.9999999987838994,0.9999999987838994,0.9999999987838994,0.9999999987838994,0.9999999987838994,0.9999999987838994,0.9999999987838994,0.9999999987838994,0.9999999987838994,0.9999999987838994,0.0
-4.013,0.9999999987838994,0.9999999987838994,0.8059889110700426,0.9775090976861585,0.9265300054871614,0.8741508848001761,0.8822934617658231,0.8944098842952322,0.865981550807234,0.8715776340300484,0.8551935273928689,0.8420983867148416,0.8606494349954193,0.8429092885783188,0.8436164814428966,0.8458045939706993,0.8533567156303471,0.8558658180368387,0.867053519455227,0.8754024263643905,0.8890528179856952,0.8951781485956871,0.9055220130138372,0.9222070889977546,0.9360254449956077,0.9554888529465063,0.9760901996743377,1.0014130274486694,1.0390383475620228,0.9999999987838994,0.9999999987838994,0.9999999987838994,0.9999999987838994,0.9999999987838994,0.9999999987838994,0.9999999987838994,0.9999999987838994,0.9999999987838994,0.9999999987838994,0.9999999987838994,0.9999999987838994,0.9999999987838994,0.0
-3.839,0.9999999987838994,0.9999999987838994,1.102742136236605,0.9470439367875876,0.8841857675180653,0.9211946318614569,0.8904737127918132,0.8672665546782032,0.8635592405699021,0.8740272863270521,0.8492978135883323,0.8529006602475232,0.8437975654177591,0.8330246947107889,0.8430525523423174,0.8439285605457856,0.8448599574032799,0.858589423474648,0.864903550100631,0.8757896199538898,0.8831258645238009,0.8993549611386905,0.9127955491602817,0.9282322766162288,0.9451833339742182,0.9676211990869964,0.9853492719076131,1.0050165984957913,1.0302563561631584,0.9999999987838994,0.9999999987838994,0.9999999987838994,0.9999999987838994,0.9999999987838994,0.9999999987838994,0.9999999987838994,0.9999999987838994,0.9999999987838994,0.9999999987838994,0.9999999987838994,0.9999999987838994,0.9999999987838994,0.0
-3.664,0.9999999987838994,0.9999999987838994,0.8381689110181563,0.7691681198437577,0.9188786096407149,0.9405446436661479,0.835934690313001,0.8567778422431132,0.8180876004697789,0.8258042662628333,0.8333453037222683,0.8270393910466864,0.8075053682298325,0.8063331100767575,0.8128419936574216,0.8061124743611432,0.8121002325656214,0.8233343575915233,0.8328951679936859,0.836410810926161,0.8510266610240004,0.8568443904341664,0.8712021421574265,0.891520819612432,0.9058963249196035,0.929572509665498,0.9539393471570348,0.9686536302069257,0.9980025735383125,1.046070970849144,0.9999999987838994,0.9999999987838994,0.9999999987838994,0.9999999987838994,0.9999999987838994,0.9999999987838994,0.9999999987838994,0.9999999987838994,0.9999999987838994,0.9999999987838994,0.9999999987838994,0.9999999987838994,0.0
-3.489,0.9999999987838994,0.9999999987838994,1.1312445903091999,0.9044267784209372,0.7738152941407341,0.7877282818360425,0.786172642432452,0.792525075438728,0.8078656387731075,0.7986056600542567,0.8002600600076252,0.7837028872594805,0.7753490752570735,0.7827590289636113,0.7866670837492202,0.788425331989599,0.7918485917227529,0.7960977679588351,0.808452532581536,0.8110887299847617,0.8262655565606848,0.8365090881418525,0.851883992075056,0.8736312729686648,0.8927724835080662,0.9183095769230065,0.937132133456159,0.961744972528968,0.9902939304893206,1.0173844772998815,0.0,0.9999999987838994,0.9999999987838994,0.9999999987838994,0.9999999987838994,0.9999999987838994,0.9999999987838994,0.9999999987838994,0.9999999987838994,0.9999999987838994,0.9999999987838994,0.9999999987838994,0.0
